cell_id,gene,count,sample_id,cluster
CELL_0443,GENE_0110,15,S23,Cluster_5
CELL_0443,GENE_0138,9,S23,Cluster_5
CELL_0443,GENE_0290,9,S23,Cluster_5
CELL_0443,GENE_0032,7,S23,Cluster_5
CELL_0443,GENE_0041,21,S23,Cluster_5
CELL_0443,GENE_0446,7,S23,Cluster_5
CELL_0443,GENE_0029,28,S23,Cluster_5
CELL_0443,GENE_0421,20,S23,Cluster_5
CELL_0443,GENE_0440,5,S23,Cluster_5
CELL_0443,GENE_0461,20,S23,Cluster_5
CELL_0443,GENE_0267,25,S23,Cluster_5
CELL_0443,GENE_0407,2,S23,Cluster_5
CELL_0443,GENE_0106,11,S23,Cluster_5
CELL_0443,GENE_0256,3,S23,Cluster_5
CELL_0443,GENE_0002,41,S23,Cluster_5
CELL_0443,GENE_0047,11,S23,Cluster_5
CELL_0443,GENE_0134,16,S23,Cluster_5
CELL_0443,GENE_0287,9,S23,Cluster_5
CELL_0444,GENE_0345,2,S18,Cluster_1
CELL_0444,GENE_0296,3,S18,Cluster_1
CELL_0444,GENE_0146,1,S18,Cluster_1
CELL_0444,GENE_0298,12,S18,Cluster_1
CELL_0444,GENE_0487,13,S18,Cluster_1
CELL_0444,GENE_0140,4,S18,Cluster_1
CELL_0444,GENE_0278,3,S18,Cluster_1
CELL_0444,GENE_0413,1,S18,Cluster_1
CELL_0444,GENE_0092,1,S18,Cluster_1
CELL_0444,GENE_0293,3,S18,Cluster_1
CELL_0444,GENE_0214,4,S18,Cluster_1
CELL_0444,GENE_0378,3,S18,Cluster_1
CELL_0444,GENE_0485,5,S18,Cluster_1
CELL_0444,GENE_0047,10,S18,Cluster_1
CELL_0444,GENE_0454,1,S18,Cluster_1
CELL_0444,GENE_0269,3,S18,Cluster_1
CELL_0444,GENE_0489,14,S18,Cluster_1
CELL_0444,GENE_0449,5,S18,Cluster_1
CELL_0444,GENE_0219,1,S18,Cluster_1
CELL_0444,GENE_0097,2,S18,Cluster_1
CELL_0444,GENE_0134,5,S18,Cluster_1
CELL_0444,GENE_0116,12,S18,Cluster_1
CELL_0444,GENE_0295,1,S18,Cluster_1
CELL_0444,GENE_0241,15,S18,Cluster_1
CELL_0444,GENE_0380,3,S18,Cluster_1
CELL_0444,GENE_0387,3,S18,Cluster_1
CELL_0444,GENE_0236,3,S18,Cluster_1
CELL_0444,GENE_0414,3,S18,Cluster_1
CELL_0444,GENE_0494,4,S18,Cluster_1
CELL_0444,GENE_0101,19,S18,Cluster_1
CELL_0444,GENE_0032,3,S18,Cluster_1
CELL_0444,GENE_0041,4,S18,Cluster_1
CELL_0444,GENE_0112,7,S18,Cluster_1
CELL_0444,GENE_0161,1,S18,Cluster_1
CELL_0444,GENE_0393,1,S18,Cluster_1
CELL_0444,GENE_0091,7,S18,Cluster_1
CELL_0445,GENE_0353,6,S16,Cluster_2
CELL_0445,GENE_0145,6,S16,Cluster_2
CELL_0445,GENE_0261,1,S16,Cluster_2
CELL_0445,GENE_0487,1,S16,Cluster_2
CELL_0445,GENE_0034,3,S16,Cluster_2
CELL_0445,GENE_0098,4,S16,Cluster_2
CELL_0445,GENE_0045,5,S16,Cluster_2
CELL_0445,GENE_0164,5,S16,Cluster_2
CELL_0445,GENE_0332,1,S16,Cluster_2
CELL_0445,GENE_0376,3,S16,Cluster_2
CELL_0445,GENE_0110,2,S16,Cluster_2
CELL_0445,GENE_0259,2,S16,Cluster_2
CELL_0445,GENE_0063,13,S16,Cluster_2
CELL_0445,GENE_0108,1,S16,Cluster_2
CELL_0445,GENE_0338,3,S16,Cluster_2
CELL_0445,GENE_0064,9,S16,Cluster_2
CELL_0445,GENE_0410,11,S16,Cluster_2
CELL_0445,GENE_0172,28,S16,Cluster_2
CELL_0445,GENE_0374,2,S16,Cluster_2
CELL_0445,GENE_0406,3,S16,Cluster_2
CELL_0445,GENE_0088,3,S16,Cluster_2
CELL_0445,GENE_0134,6,S16,Cluster_2
CELL_0445,GENE_0251,7,S16,Cluster_2
CELL_0445,GENE_0318,1,S16,Cluster_2
CELL_0445,GENE_0150,15,S16,Cluster_2
CELL_0445,GENE_0161,6,S16,Cluster_2
CELL_0445,GENE_0004,2,S16,Cluster_2
CELL_0445,GENE_0352,6,S16,Cluster_2
CELL_0445,GENE_0231,10,S16,Cluster_2
CELL_0445,GENE_0280,7,S16,Cluster_2
CELL_0445,GENE_0295,2,S16,Cluster_2
CELL_0445,GENE_0292,15,S16,Cluster_2
CELL_0445,GENE_0392,4,S16,Cluster_2
CELL_0445,GENE_0373,5,S16,Cluster_2
CELL_0445,GENE_0129,8,S16,Cluster_2
CELL_0445,GENE_0241,3,S16,Cluster_2
CELL_0445,GENE_0276,11,S16,Cluster_2
CELL_0446,GENE_0435,3,S22,Cluster_3
CELL_0446,GENE_0458,3,S22,Cluster_3
CELL_0446,GENE_0191,2,S22,Cluster_3
CELL_0446,GENE_0454,6,S22,Cluster_3
CELL_0446,GENE_0004,3,S22,Cluster_3
CELL_0446,GENE_0237,11,S22,Cluster_3
CELL_0446,GENE_0047,10,S22,Cluster_3
CELL_0446,GENE_0420,10,S22,Cluster_3
CELL_0446,GENE_0302,4,S22,Cluster_3
CELL_0446,GENE_0135,3,S22,Cluster_3
CELL_0446,GENE_0038,9,S22,Cluster_3
CELL_0446,GENE_0061,4,S22,Cluster_3
CELL_0446,GENE_0139,5,S22,Cluster_3
CELL_0446,GENE_0267,7,S22,Cluster_3
CELL_0446,GENE_0380,1,S22,Cluster_3
CELL_0446,GENE_0086,4,S22,Cluster_3
CELL_0446,GENE_0035,4,S22,Cluster_3
CELL_0446,GENE_0000,16,S22,Cluster_3
CELL_0446,GENE_0194,8,S22,Cluster_3
CELL_0446,GENE_0117,13,S22,Cluster_3
CELL_0446,GENE_0009,5,S22,Cluster_3
CELL_0446,GENE_0124,6,S22,Cluster_3
CELL_0446,GENE_0461,9,S22,Cluster_3
CELL_0446,GENE_0138,24,S22,Cluster_3
CELL_0446,GENE_0161,4,S22,Cluster_3
CELL_0446,GENE_0063,6,S22,Cluster_3
CELL_0446,GENE_0092,14,S22,Cluster_3
CELL_0446,GENE_0140,14,S22,Cluster_3
CELL_0446,GENE_0457,5,S22,Cluster_3
CELL_0446,GENE_0166,5,S22,Cluster_3
CELL_0446,GENE_0446,8,S22,Cluster_3
CELL_0446,GENE_0236,28,S22,Cluster_3
CELL_0446,GENE_0202,2,S22,Cluster_3
CELL_0446,GENE_0329,41,S22,Cluster_3
CELL_0446,GENE_0261,7,S22,Cluster_3
CELL_0446,GENE_0475,2,S22,Cluster_3
CELL_0446,GENE_0352,2,S22,Cluster_3
CELL_0446,GENE_0160,7,S22,Cluster_3
CELL_0446,GENE_0305,33,S22,Cluster_3
CELL_0447,GENE_0420,16,S05,Cluster_2
CELL_0447,GENE_0227,2,S05,Cluster_2
CELL_0447,GENE_0251,15,S05,Cluster_2
CELL_0447,GENE_0193,20,S05,Cluster_2
CELL_0447,GENE_0444,1,S05,Cluster_2
CELL_0447,GENE_0042,5,S05,Cluster_2
CELL_0447,GENE_0378,2,S05,Cluster_2
CELL_0447,GENE_0139,2,S05,Cluster_2
CELL_0447,GENE_0361,33,S05,Cluster_2
CELL_0447,GENE_0267,6,S05,Cluster_2
CELL_0447,GENE_0380,2,S05,Cluster_2
CELL_0447,GENE_0146,7,S05,Cluster_2
CELL_0447,GENE_0338,16,S05,Cluster_2
CELL_0447,GENE_0307,3,S05,Cluster_2
CELL_0447,GENE_0134,8,S05,Cluster_2
CELL_0447,GENE_0162,15,S05,Cluster_2
CELL_0447,GENE_0295,10,S05,Cluster_2
CELL_0447,GENE_0212,9,S05,Cluster_2
CELL_0447,GENE_0256,6,S05,Cluster_2
CELL_0447,GENE_0202,5,S05,Cluster_2
CELL_0447,GENE_0004,8,S05,Cluster_2
CELL_0447,GENE_0342,7,S05,Cluster_2
CELL_0447,GENE_0011,1,S05,Cluster_2
CELL_0447,GENE_0274,1,S05,Cluster_2
CELL_0447,GENE_0214,9,S05,Cluster_2
CELL_0447,GENE_0469,13,S05,Cluster_2
CELL_0447,GENE_0170,15,S05,Cluster_2
CELL_0447,GENE_0221,1,S05,Cluster_2
CELL_0447,GENE_0426,22,S05,Cluster_2
CELL_0447,GENE_0191,5,S05,Cluster_2
CELL_0447,GENE_0250,11,S05,Cluster_2
CELL_0447,GENE_0379,2,S05,Cluster_2
CELL_0447,GENE_0166,1,S05,Cluster_2
CELL_0447,GENE_0475,8,S05,Cluster_2
CELL_0447,GENE_0258,18,S05,Cluster_2
CELL_0447,GENE_0079,4,S05,Cluster_2
CELL_0448,GENE_0194,4,S20,Cluster_3
CELL_0448,GENE_0281,1,S20,Cluster_3
CELL_0448,GENE_0241,1,S20,Cluster_3
CELL_0448,GENE_0421,3,S20,Cluster_3
CELL_0448,GENE_0097,4,S20,Cluster_3
CELL_0448,GENE_0291,5,S20,Cluster_3
CELL_0448,GENE_0058,3,S20,Cluster_3
CELL_0448,GENE_0276,18,S20,Cluster_3
CELL_0448,GENE_0452,35,S20,Cluster_3
CELL_0448,GENE_0162,21,S20,Cluster_3
CELL_0448,GENE_0032,1,S20,Cluster_3
CELL_0448,GENE_0191,9,S20,Cluster_3
CELL_0448,GENE_0111,6,S20,Cluster_3
CELL_0448,GENE_0258,8,S20,Cluster_3
CELL_0448,GENE_0387,15,S20,Cluster_3
CELL_0448,GENE_0342,2,S20,Cluster_3
CELL_0448,GENE_0295,10,S20,Cluster_3
CELL_0448,GENE_0119,4,S20,Cluster_3
CELL_0448,GENE_0098,15,S20,Cluster_3
CELL_0448,GENE_0011,4,S20,Cluster_3
CELL_0448,GENE_0221,2,S20,Cluster_3
CELL_0448,GENE_0047,10,S20,Cluster_3
CELL_0448,GENE_0489,5,S20,Cluster_3
CELL_0448,GENE_0475,22,S20,Cluster_3
CELL_0448,GENE_0354,3,S20,Cluster_3
CELL_0448,GENE_0231,4,S20,Cluster_3
CELL_0448,GENE_0338,11,S20,Cluster_3
CELL_0448,GENE_0005,4,S20,Cluster_3
CELL_0448,GENE_0212,15,S20,Cluster_3
CELL_0448,GENE_0009,6,S20,Cluster_3
CELL_0448,GENE_0261,10,S20,Cluster_3
CELL_0448,GENE_0410,45,S20,Cluster_3
CELL_0448,GENE_0360,4,S20,Cluster_3
CELL_0448,GENE_0433,7,S20,Cluster_3
CELL_0448,GENE_0211,4,S20,Cluster_3
CELL_0448,GENE_0287,13,S20,Cluster_3
CELL_0448,GENE_0210,4,S20,Cluster_3
CELL_0448,GENE_0087,18,S20,Cluster_3
CELL_0449,GENE_0124,18,S12,Cluster_2
CELL_0449,GENE_0236,2,S12,Cluster_2
CELL_0449,GENE_0444,1,S12,Cluster_2
CELL_0449,GENE_0231,4,S12,Cluster_2
CELL_0449,GENE_0204,13,S12,Cluster_2
CELL_0449,GENE_0175,3,S12,Cluster_2
CELL_0449,GENE_0274,4,S12,Cluster_2
CELL_0449,GENE_0101,12,S12,Cluster_2
CELL_0449,GENE_0108,25,S12,Cluster_2
CELL_0449,GENE_0021,4,S12,Cluster_2
CELL_0449,GENE_0408,11,S12,Cluster_2
CELL_0449,GENE_0164,3,S12,Cluster_2
CELL_0449,GENE_0439,6,S12,Cluster_2
CELL_0449,GENE_0302,5,S12,Cluster_2
CELL_0449,GENE_0005,5,S12,Cluster_2
CELL_0449,GENE_0059,2,S12,Cluster_2
CELL_0449,GENE_0191,13,S12,Cluster_2
CELL_0449,GENE_0342,1,S12,Cluster_2
CELL_0449,GENE_0259,5,S12,Cluster_2
CELL_0449,GENE_0017,6,S12,Cluster_2
CELL_0449,GENE_0286,1,S12,Cluster_2
CELL_0449,GENE_0097,2,S12,Cluster_2
CELL_0449,GENE_0087,4,S12,Cluster_2
CELL_0449,GENE_0098,6,S12,Cluster_2
CELL_0449,GENE_0491,2,S12,Cluster_2
CELL_0449,GENE_0448,2,S12,Cluster_2
CELL_0449,GENE_0138,6,S12,Cluster_2
CELL_0449,GENE_0112,7,S12,Cluster_2
CELL_0449,GENE_0410,12,S12,Cluster_2
CELL_0449,GENE_0162,3,S12,Cluster_2
CELL_0449,GENE_0305,4,S12,Cluster_2
CELL_0449,GENE_0251,6,S12,Cluster_2
CELL_0449,GENE_0487,4,S12,Cluster_2
CELL_0449,GENE_0283,4,S12,Cluster_2
CELL_0449,GENE_0332,17,S12,Cluster_2
CELL_0449,GENE_0414,16,S12,Cluster_2
CELL_0449,GENE_0103,2,S12,Cluster_2
CELL_0449,GENE_0278,9,S12,Cluster_2
CELL_0449,GENE_0160,4,S12,Cluster_2
CELL_0449,GENE_0139,7,S12,Cluster_2
CELL_0450,GENE_0227,3,S13,Cluster_5
CELL_0450,GENE_0216,15,S13,Cluster_5
CELL_0450,GENE_0103,5,S13,Cluster_5
CELL_0450,GENE_0491,5,S13,Cluster_5
CELL_0450,GENE_0275,3,S13,Cluster_5
CELL_0450,GENE_0083,3,S13,Cluster_5
CELL_0450,GENE_0134,6,S13,Cluster_5
CELL_0450,GENE_0283,17,S13,Cluster_5
CELL_0450,GENE_0135,18,S13,Cluster_5
CELL_0450,GENE_0391,5,S13,Cluster_5
CELL_0450,GENE_0426,12,S13,Cluster_5
CELL_0450,GENE_0176,2,S13,Cluster_5
CELL_0450,GENE_0038,8,S13,Cluster_5
CELL_0450,GENE_0439,3,S13,Cluster_5
CELL_0450,GENE_0444,12,S13,Cluster_5
CELL_0450,GENE_0080,7,S13,Cluster_5
CELL_0450,GENE_0292,8,S13,Cluster_5
CELL_0450,GENE_0124,12,S13,Cluster_5
CELL_0450,GENE_0051,9,S13,Cluster_5
CELL_0450,GENE_0150,5,S13,Cluster_5
CELL_0450,GENE_0257,13,S13,Cluster_5
CELL_0450,GENE_0433,4,S13,Cluster_5
CELL_0450,GENE_0153,11,S13,Cluster_5
CELL_0450,GENE_0446,21,S13,Cluster_5
CELL_0450,GENE_0448,2,S13,Cluster_5
CELL_0450,GENE_0063,9,S13,Cluster_5
CELL_0450,GENE_0214,12,S13,Cluster_5
CELL_0450,GENE_0059,2,S13,Cluster_5
CELL_0450,GENE_0392,6,S13,Cluster_5
CELL_0450,GENE_0237,12,S13,Cluster_5
CELL_0450,GENE_0146,2,S13,Cluster_5
CELL_0450,GENE_0322,13,S13,Cluster_5
CELL_0450,GENE_0212,31,S13,Cluster_5
CELL_0450,GENE_0374,1,S13,Cluster_5
CELL_0450,GENE_0004,25,S13,Cluster_5
CELL_0450,GENE_0302,10,S13,Cluster_5
CELL_0450,GENE_0420,27,S13,Cluster_5
CELL_0450,GENE_0282,10,S13,Cluster_5
CELL_0450,GENE_0221,4,S13,Cluster_5
CELL_0451,GENE_0470,10,S08,Cluster_5
CELL_0451,GENE_0352,4,S08,Cluster_5
CELL_0451,GENE_0194,13,S08,Cluster_5
CELL_0451,GENE_0106,1,S08,Cluster_5
CELL_0451,GENE_0034,3,S08,Cluster_5
CELL_0451,GENE_0327,27,S08,Cluster_5
CELL_0451,GENE_0028,2,S08,Cluster_5
CELL_0451,GENE_0282,12,S08,Cluster_5
CELL_0451,GENE_0073,5,S08,Cluster_5
CELL_0451,GENE_0135,7,S08,Cluster_5
CELL_0451,GENE_0161,13,S08,Cluster_5
CELL_0451,GENE_0241,5,S08,Cluster_5
CELL_0451,GENE_0051,4,S08,Cluster_5
CELL_0451,GENE_0129,6,S08,Cluster_5
CELL_0451,GENE_0286,13,S08,Cluster_5
CELL_0451,GENE_0407,7,S08,Cluster_5
CELL_0451,GENE_0290,4,S08,Cluster_5
CELL_0451,GENE_0092,10,S08,Cluster_5
CELL_0451,GENE_0393,9,S08,Cluster_5
CELL_0451,GENE_0261,8,S08,Cluster_5
CELL_0451,GENE_0231,17,S08,Cluster_5
CELL_0451,GENE_0410,12,S08,Cluster_5
CELL_0451,GENE_0323,7,S08,Cluster_5
CELL_0451,GENE_0216,15,S08,Cluster_5
CELL_0451,GENE_0448,2,S08,Cluster_5
CELL_0451,GENE_0004,1,S08,Cluster_5
CELL_0451,GENE_0280,10,S08,Cluster_5
CELL_0451,GENE_0090,15,S08,Cluster_5
CELL_0451,GENE_0449,12,S08,Cluster_5
CELL_0451,GENE_0275,8,S08,Cluster_5
CELL_0451,GENE_0158,9,S08,Cluster_5
CELL_0451,GENE_0444,5,S08,Cluster_5
CELL_0451,GENE_0044,5,S08,Cluster_5
CELL_0451,GENE_0101,9,S08,Cluster_5
CELL_0451,GENE_0421,5,S08,Cluster_5
CELL_0451,GENE_0009,23,S08,Cluster_5
CELL_0451,GENE_0061,6,S08,Cluster_5
CELL_0451,GENE_0119,18,S08,Cluster_5
CELL_0451,GENE_0227,9,S08,Cluster_5
CELL_0451,GENE_0387,5,S08,Cluster_5
CELL_0452,GENE_0392,2,S14,Cluster_4
CELL_0452,GENE_0345,28,S14,Cluster_4
CELL_0452,GENE_0092,15,S14,Cluster_4
CELL_0452,GENE_0143,8,S14,Cluster_4
CELL_0452,GENE_0318,4,S14,Cluster_4
CELL_0452,GENE_0176,8,S14,Cluster_4
CELL_0452,GENE_0097,9,S14,Cluster_4
CELL_0452,GENE_0470,7,S14,Cluster_4
CELL_0452,GENE_0042,5,S14,Cluster_4
CELL_0452,GENE_0413,15,S14,Cluster_4
CELL_0452,GENE_0286,8,S14,Cluster_4
CELL_0452,GENE_0428,12,S14,Cluster_4
CELL_0452,GENE_0004,6,S14,Cluster_4
CELL_0452,GENE_0258,8,S14,Cluster_4
CELL_0452,GENE_0237,15,S14,Cluster_4
CELL_0452,GENE_0287,23,S14,Cluster_4
CELL_0452,GENE_0302,3,S14,Cluster_4
CELL_0452,GENE_0293,2,S14,Cluster_4
CELL_0452,GENE_0410,11,S14,Cluster_4
CELL_0452,GENE_0108,8,S14,Cluster_4
CELL_0452,GENE_0420,4,S14,Cluster_4
CELL_0452,GENE_0307,14,S14,Cluster_4
CELL_0452,GENE_0414,8,S14,Cluster_4
CELL_0452,GENE_0373,15,S14,Cluster_4
CELL_0452,GENE_0088,5,S14,Cluster_4
CELL_0452,GENE_0332,5,S14,Cluster_4
CELL_0452,GENE_0407,11,S14,Cluster_4
CELL_0452,GENE_0158,1,S14,Cluster_4
CELL_0452,GENE_0280,2,S14,Cluster_4
CELL_0452,GENE_0421,27,S14,Cluster_4
CELL_0452,GENE_0079,2,S14,Cluster_4
CELL_0452,GENE_0191,1,S14,Cluster_4
CELL_0452,GENE_0439,4,S14,Cluster_4
CELL_0452,GENE_0009,8,S14,Cluster_4
CELL_0452,GENE_0080,8,S14,Cluster_4
CELL_0452,GENE_0175,5,S14,Cluster_4
CELL_0452,GENE_0028,2,S14,Cluster_4
CELL_0452,GENE_0000,8,S14,Cluster_4
CELL_0452,GENE_0323,23,S14,Cluster_4
CELL_0453,GENE_0378,3,S24,Cluster_3
CELL_0453,GENE_0359,3,S24,Cluster_3
CELL_0453,GENE_0457,7,S24,Cluster_3
CELL_0453,GENE_0148,2,S24,Cluster_3
CELL_0453,GENE_0101,5,S24,Cluster_3
CELL_0453,GENE_0106,10,S24,Cluster_3
CELL_0453,GENE_0489,1,S24,Cluster_3
CELL_0453,GENE_0038,3,S24,Cluster_3
CELL_0453,GENE_0475,16,S24,Cluster_3
CELL_0453,GENE_0451,12,S24,Cluster_3
CELL_0453,GENE_0360,15,S24,Cluster_3
CELL_0453,GENE_0108,9,S24,Cluster_3
CELL_0453,GENE_0449,16,S24,Cluster_3
CELL_0453,GENE_0259,10,S24,Cluster_3
CELL_0453,GENE_0079,2,S24,Cluster_3
CELL_0453,GENE_0414,4,S24,Cluster_3
CELL_0453,GENE_0204,7,S24,Cluster_3
CELL_0453,GENE_0267,11,S24,Cluster_3
CELL_0453,GENE_0006,3,S24,Cluster_3
CELL_0453,GENE_0135,1,S24,Cluster_3
CELL_0453,GENE_0250,4,S24,Cluster_3
CELL_0453,GENE_0193,3,S24,Cluster_3
CELL_0453,GENE_0112,1,S24,Cluster_3
CELL_0453,GENE_0314,13,S24,Cluster_3
CELL_0453,GENE_0211,11,S24,Cluster_3
CELL_0453,GENE_0145,7,S24,Cluster_3
CELL_0453,GENE_0336,10,S24,Cluster_3
CELL_0453,GENE_0492,1,S24,Cluster_3
CELL_0453,GENE_0134,4,S24,Cluster_3
CELL_0453,GENE_0103,5,S24,Cluster_3
CELL_0453,GENE_0391,12,S24,Cluster_3
CELL_0453,GENE_0192,16,S24,Cluster_3
CELL_0453,GENE_0098,4,S24,Cluster_3
CELL_0453,GENE_0064,5,S24,Cluster_3
CELL_0453,GENE_0387,5,S24,Cluster_3
CELL_0453,GENE_0338,3,S24,Cluster_3
CELL_0453,GENE_0332,21,S24,Cluster_3
CELL_0453,GENE_0373,16,S24,Cluster_3
CELL_0454,GENE_0393,13,S05,Cluster_6
CELL_0454,GENE_0298,11,S05,Cluster_6
CELL_0454,GENE_0428,39,S05,Cluster_6
CELL_0454,GENE_0413,14,S05,Cluster_6
CELL_0454,GENE_0336,7,S05,Cluster_6
CELL_0454,GENE_0286,3,S05,Cluster_6
CELL_0454,GENE_0111,5,S05,Cluster_6
CELL_0454,GENE_0296,15,S05,Cluster_6
CELL_0454,GENE_0210,2,S05,Cluster_6
CELL_0454,GENE_0191,4,S05,Cluster_6
CELL_0454,GENE_0312,8,S05,Cluster_6
CELL_0454,GENE_0155,11,S05,Cluster_6
CELL_0454,GENE_0236,4,S05,Cluster_6
CELL_0454,GENE_0449,4,S05,Cluster_6
CELL_0454,GENE_0454,4,S05,Cluster_6
CELL_0454,GENE_0223,12,S05,Cluster_6
CELL_0454,GENE_0170,19,S05,Cluster_6
CELL_0454,GENE_0291,14,S05,Cluster_6
CELL_0454,GENE_0086,50,S05,Cluster_6
CELL_0454,GENE_0494,11,S05,Cluster_6
CELL_0454,GENE_0041,20,S05,Cluster_6
CELL_0454,GENE_0256,9,S05,Cluster_6
CELL_0454,GENE_0192,6,S05,Cluster_6
CELL_0454,GENE_0353,2,S05,Cluster_6
CELL_0454,GENE_0108,7,S05,Cluster_6
CELL_0454,GENE_0426,13,S05,Cluster_6
CELL_0454,GENE_0469,17,S05,Cluster_6
CELL_0454,GENE_0038,2,S05,Cluster_6
CELL_0454,GENE_0287,2,S05,Cluster_6
CELL_0454,GENE_0064,37,S05,Cluster_6
CELL_0454,GENE_0011,7,S05,Cluster_6
CELL_0454,GENE_0302,10,S05,Cluster_6
CELL_0454,GENE_0029,24,S05,Cluster_6
CELL_0454,GENE_0318,55,S05,Cluster_6
CELL_0454,GENE_0458,33,S05,Cluster_6
CELL_0454,GENE_0227,7,S05,Cluster_6
CELL_0454,GENE_0410,26,S05,Cluster_6
CELL_0454,GENE_0387,21,S05,Cluster_6
CELL_0454,GENE_0290,12,S05,Cluster_6
CELL_0455,GENE_0286,3,S04,Cluster_1
CELL_0455,GENE_0440,5,S04,Cluster_1
CELL_0455,GENE_0354,29,S04,Cluster_1
CELL_0455,GENE_0047,4,S04,Cluster_1
CELL_0455,GENE_0211,4,S04,Cluster_1
CELL_0455,GENE_0282,21,S04,Cluster_1
CELL_0455,GENE_0444,27,S04,Cluster_1
CELL_0455,GENE_0448,2,S04,Cluster_1
CELL_0455,GENE_0160,2,S04,Cluster_1
CELL_0455,GENE_0219,2,S04,Cluster_1
CELL_0455,GENE_0379,3,S04,Cluster_1
CELL_0455,GENE_0452,9,S04,Cluster_1
CELL_0455,GENE_0296,3,S04,Cluster_1
CELL_0455,GENE_0059,4,S04,Cluster_1
CELL_0455,GENE_0170,10,S04,Cluster_1
CELL_0455,GENE_0223,23,S04,Cluster_1
CELL_0455,GENE_0312,9,S04,Cluster_1
CELL_0455,GENE_0009,40,S04,Cluster_1
CELL_0455,GENE_0022,1,S04,Cluster_1
CELL_0455,GENE_0161,4,S04,Cluster_1
CELL_0455,GENE_0148,26,S04,Cluster_1
CELL_0455,GENE_0011,4,S04,Cluster_1
CELL_0455,GENE_0111,3,S04,Cluster_1
CELL_0455,GENE_0098,5,S04,Cluster_1
CELL_0455,GENE_0194,1,S04,Cluster_1
CELL_0455,GENE_0175,2,S04,Cluster_1
CELL_0455,GENE_0251,2,S04,Cluster_1
CELL_0455,GENE_0021,9,S04,Cluster_1
CELL_0455,GENE_0214,5,S04,Cluster_1
CELL_0455,GENE_0124,7,S04,Cluster_1
CELL_0455,GENE_0413,5,S04,Cluster_1
CELL_0455,GENE_0420,2,S04,Cluster_1
CELL_0455,GENE_0116,3,S04,Cluster_1
CELL_0455,GENE_0231,5,S04,Cluster_1
CELL_0455,GENE_0318,28,S04,Cluster_1
CELL_0455,GENE_0044,9,S04,Cluster_1
CELL_0455,GENE_0101,1,S04,Cluster_1
CELL_0455,GENE_0112,7,S04,Cluster_1
CELL_0456,GENE_0164,2,S09,Cluster_5
CELL_0456,GENE_0373,5,S09,Cluster_5
CELL_0456,GENE_0487,6,S09,Cluster_5
CELL_0456,GENE_0446,14,S09,Cluster_5
CELL_0456,GENE_0090,7,S09,Cluster_5
CELL_0456,GENE_0258,10,S09,Cluster_5
CELL_0456,GENE_0312,8,S09,Cluster_5
CELL_0456,GENE_0129,10,S09,Cluster_5
CELL_0456,GENE_0096,16,S09,Cluster_5
CELL_0456,GENE_0086,5,S09,Cluster_5
CELL_0456,GENE_0032,15,S09,Cluster_5
CELL_0456,GENE_0146,23,S09,Cluster_5
CELL_0456,GENE_0392,58,S09,Cluster_5
CELL_0456,GENE_0376,19,S09,Cluster_5
CELL_0456,GENE_0452,22,S09,Cluster_5
CELL_0456,GENE_0162,2,S09,Cluster_5
CELL_0456,GENE_0108,2,S09,Cluster_5
CELL_0456,GENE_0259,13,S09,Cluster_5
CELL_0456,GENE_0153,2,S09,Cluster_5
CELL_0456,GENE_0360,5,S09,Cluster_5
CELL_0456,GENE_0155,10,S09,Cluster_5
CELL_0456,GENE_0332,32,S09,Cluster_5
CELL_0456,GENE_0275,15,S09,Cluster_5
CELL_0456,GENE_0422,20,S09,Cluster_5
CELL_0456,GENE_0004,1,S09,Cluster_5
CELL_0456,GENE_0274,7,S09,Cluster_5
CELL_0456,GENE_0061,9,S09,Cluster_5
CELL_0456,GENE_0005,8,S09,Cluster_5
CELL_0456,GENE_0378,6,S09,Cluster_5
CELL_0456,GENE_0296,37,S09,Cluster_5
CELL_0456,GENE_0291,5,S09,Cluster_5
CELL_0456,GENE_0124,31,S09,Cluster_5
CELL_0456,GENE_0290,19,S09,Cluster_5
CELL_0456,GENE_0354,10,S09,Cluster_5
CELL_0456,GENE_0210,18,S09,Cluster_5
CELL_0456,GENE_0444,64,S09,Cluster_5
CELL_0456,GENE_0307,4,S09,Cluster_5
CELL_0456,GENE_0361,15,S09,Cluster_5
CELL_0456,GENE_0063,10,S09,Cluster_5
CELL_0457,GENE_0449,4,S15,Cluster_3
CELL_0457,GENE_0494,5,S15,Cluster_3
CELL_0457,GENE_0134,27,S15,Cluster_3
CELL_0457,GENE_0034,8,S15,Cluster_3
CELL_0457,GENE_0492,10,S15,Cluster_3
CELL_0457,GENE_0332,1,S15,Cluster_3
CELL_0457,GENE_0061,4,S15,Cluster_3
CELL_0457,GENE_0158,1,S15,Cluster_3
CELL_0457,GENE_0307,5,S15,Cluster_3
CELL_0457,GENE_0413,4,S15,Cluster_3
CELL_0457,GENE_0223,6,S15,Cluster_3
CELL_0457,GENE_0422,6,S15,Cluster_3
CELL_0457,GENE_0323,21,S15,Cluster_3
CELL_0457,GENE_0302,6,S15,Cluster_3
CELL_0457,GENE_0101,12,S15,Cluster_3
CELL_0457,GENE_0458,8,S15,Cluster_3
CELL_0457,GENE_0305,3,S15,Cluster_3
CELL_0457,GENE_0106,3,S15,Cluster_3
CELL_0457,GENE_0295,7,S15,Cluster_3
CELL_0457,GENE_0278,25,S15,Cluster_3
CELL_0457,GENE_0487,3,S15,Cluster_3
